"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"GUYS NOW WE KNOW WHERE BABIES COME OUT OF YESSSSSSSS","ZixE","https://yt3.ggpht.com/ytc/AAUvwnguhzENTGpfyEbFkZFwhHajd7D3WU7HapLV-zw3=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnMEpzRFAstqFOYGlFM4NRQ","UCnMEpzRFAstqFOYGlFM4NRQ","0","0","2020-07-21T04:13:30Z","2020-07-21T04:13:30Z","Ugzf8POChUWlua8WaY14AaABAg",NA,"tJvCygyNH4I"
"I don’t understand this comment section 🙃 everyone is saying that Austin was so full of himself and only videoed himself, but he was literally standing RIGHT there with Catherine and was videoing as much he could for us to see....like he said he would in the previous videos. I don’t see anything wrong with what he did, he even put down the camera at one point to just be there with her. Y’all will jump at any opportunity to hate on influencers...","Arthia Henry","https://yt3.ggpht.com/ytc/AAUvwngleu_gKmKJLQi-S9MYCuzhkhBiUOsTQITTqPGfXWY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC8FuJ0uUEDl_Sfx08h9BZ3Q","UC8FuJ0uUEDl_Sfx08h9BZ3Q","0","0","2020-07-21T02:05:38Z","2020-07-21T02:05:38Z","UgzH2CsvX8RcQ7TCBx14AaABAg",NA,"tJvCygyNH4I"
"He is going to be cute","zz show","https://yt3.ggpht.com/ytc/AAUvwnjI_nb38N2I9zCKdr4X5LghhKX1iVsnRIWmsq8pC1k=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCos1jaISoEGMY3zB_F_N9Dg","UCos1jaISoEGMY3zB_F_N9Dg","0","0","2020-07-21T01:14:36Z","2020-07-21T01:14:36Z","UgyFhjr1OQE6QNzrJuV4AaABAg",NA,"tJvCygyNH4I"
"THAT PHYSIC WHO TOLD ALL THE GENDERS AND AMOUNT OF CHILDREN THEY WERE HAVING WAS RIGHTTTT OMG!!!","kendall alexandra","https://yt3.ggpht.com/ytc/AAUvwnhguyNr6ko53eVBT_sXEW6urGRxxLO2c69znSLyhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7gv2O2b_3zagcS73tPhHYA","UC7gv2O2b_3zagcS73tPhHYA","0","11","2020-07-21T00:53:22Z","2020-07-21T00:53:22Z","Ugz5UIZiU_BXjZZAavt4AaABAg",NA,"tJvCygyNH4I"
"Congrats you guys we love you","Annie Inman","https://yt3.ggpht.com/ytc/AAUvwnjLKZ3P92UVWrf1a0TWXCpo_KqrM_3kdU6cuN1G0g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQYZMkm88GP1R8NES3cfu-w","UCQYZMkm88GP1R8NES3cfu-w","0","1","2020-07-20T23:49:54Z","2020-07-20T23:49:54Z","UgzwqFmF3T6L24-oYV54AaABAg",NA,"tJvCygyNH4I"
"Im so happy your having a baby boy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","Alejandra Gonzalez","https://yt3.ggpht.com/ytc/AAUvwngyyAQi-IAOQDlh_6OxHdahqwfYMKwrl1nriutGuQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZ_rw0-oFkwj8IO-qq6IP2w","UCZ_rw0-oFkwj8IO-qq6IP2w","0","0","2020-07-20T21:32:42Z","2020-07-20T21:32:42Z","UgwxXpNXSxP8JF8JM3R4AaABAg",NA,"tJvCygyNH4I"
"💕💕💕💕💕💕💕💕💕💕💕","Maria Herrera","https://yt3.ggpht.com/ytc/AAUvwnhPOEm3ITl_WX-76ndYq1HD60Aa_mAcZBRGIQmaDQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrEamw786N6mrTd_2PgbSDw","UCrEamw786N6mrTd_2PgbSDw","0","0","2020-07-20T20:48:14Z","2020-07-20T20:48:14Z","UgyDyXAcy_I9DRagd3x4AaABAg",NA,"tJvCygyNH4I"
"awh, not gonna lie.. i miss elle being the only child :(","SimplyDanii","https://yt3.ggpht.com/ytc/AAUvwnhTCYJ2huDnqg6SYCCse0pPhDmmBuBR5Hbm4s1lzQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtBnWfRrI4vb4qTdOxkfuVg","UCtBnWfRrI4vb4qTdOxkfuVg","0","0","2020-07-20T19:57:16Z","2020-07-20T19:57:16Z","UgydwYkyqqubx-IzFD94AaABAg",NA,"tJvCygyNH4I"
"O, someone told Catherine she was having 3 kids and the youngest was gonna be a boi ;o","SimplyDanii","https://yt3.ggpht.com/ytc/AAUvwnhTCYJ2huDnqg6SYCCse0pPhDmmBuBR5Hbm4s1lzQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtBnWfRrI4vb4qTdOxkfuVg","UCtBnWfRrI4vb4qTdOxkfuVg","0","0","2020-07-20T19:54:45Z","2020-07-20T19:54:45Z","UgweSfIlX1V3liV94mp4AaABAg",NA,"tJvCygyNH4I"
"why would you record your wife giving birth?... i mean yeah it’s something you might want to share with your friends and fans but why? is she okay with it? it’s an intimidate moment and you’re just recording it to show the whole world.. you’re wife is literally crying and you’re just staring at the camera the whole time.

big ups to catherine for giving birth, but i think this whole video concept was a bad idea. your wife is in PAIN and you’re just staring at the camera explaining. you’re a grown man who knows that this isn’t a moment that you shouldn’t record especially bc the fact that your child will be seen worldwide and will be exposed, and in the future, they possibly could not want that. but it’s already shown.","celnotfound","https://yt3.ggpht.com/ytc/AAUvwnjYOMhOu3HG6YOw3ubgY3oOCYI8CRxigSwjd9D-tw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCASr4KZDsoO4Q4qx0B74VQ","UCCASr4KZDsoO4Q4qx0B74VQ","1","0","2020-07-20T16:04:17Z","2020-07-20T16:04:17Z","Ugx0Ub2yHA2n-x2Mjv94AaABAg",NA,"tJvCygyNH4I"
"Awwwwwww love the talk hahahaha","Kambex Saviour","https://yt3.ggpht.com/ytc/AAUvwnj1DOMgul9HU7jM7JyWbV3R79TFW1Bi09w6NQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC28JMUofClnPH4pqbdjxjpA","UC28JMUofClnPH4pqbdjxjpA","0","0","2020-07-20T13:34:38Z","2020-07-20T13:34:38Z","UgyhnKuX2V0AzfG-GRN4AaABAg",NA,"tJvCygyNH4I"
"Cute I love the baby","Kambex Saviour","https://yt3.ggpht.com/ytc/AAUvwnj1DOMgul9HU7jM7JyWbV3R79TFW1Bi09w6NQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC28JMUofClnPH4pqbdjxjpA","UC28JMUofClnPH4pqbdjxjpA","0","0","2020-07-20T13:32:13Z","2020-07-20T13:32:13Z","UgysUNtygwnutJsNJ314AaABAg",NA,"tJvCygyNH4I"
"You posted this on my birthday","rachel molina","https://yt3.ggpht.com/ytc/AAUvwniv2RrclQzMg31_jR0iXF4xBpsVvyiPvMrcsXRL=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7Rhi4dOEztoO4uD6HsUeJA","UC7Rhi4dOEztoO4uD6HsUeJA","0","0","2020-07-20T07:54:54Z","2020-07-20T07:54:54Z","Ugy64Vi7nW7_lL1L0OB4AaABAg",NA,"tJvCygyNH4I"
"My Bday is June 20 2013!  My mom said I am the best son anyone can have !","JAYDEN’s Review","https://yt3.ggpht.com/ytc/AAUvwnhxk9BMuQXJleA8CwJcuiyGBDW8m-bFz2cKHwItew=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCB5yXTEnldIUkDvnijFOkWw","UCB5yXTEnldIUkDvnijFOkWw","0","0","2020-07-20T06:51:52Z","2020-07-20T06:51:52Z","UgybnQvgN0bRWKolkTd4AaABAg",NA,"tJvCygyNH4I"
"I love you","John Skosana","https://yt3.ggpht.com/ytc/AAUvwng46rlKxQqufwg_6hQQV5sANl9TAo3PrdAsIA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCmCRpMI7R-zYqLvnEFuiL0w","UCmCRpMI7R-zYqLvnEFuiL0w","0","0","2020-07-20T02:10:38Z","2020-07-20T02:10:38Z","UgymBOB36qfgaI8R3hR4AaABAg",NA,"tJvCygyNH4I"
"Hello the ace family i love watching your videos everyday and now and you guys are so funny and awesome and amazing and cool to and also both of your daughters so pretty and beauitful and pretty and also your baby boy look so beauitful and handsome just saying okay austin and catherine❤💕💘💖😍👄💋💟🌹🌷🌺❣😘💛","Jennifer Maurangi","https://yt3.ggpht.com/ytc/AAUvwnhCZWqffY_1p-Oxx9n5W0yneTxsl1aFU8upwhBa=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuOqTYWz-EyFXsynkgy9iXA","UCuOqTYWz-EyFXsynkgy9iXA","0","0","2020-07-19T23:08:02Z","2020-07-19T23:08:02Z","Ugzkr4AjySPDmx5kPiR4AaABAg",NA,"tJvCygyNH4I"
"Oh no Austin delivering his son I don't think he is comfortable of doing that Lol 😂😇🙏😊😊😊😂😂😂😂","Tabitha Carrasco","https://yt3.ggpht.com/ytc/AAUvwnho3xfFW52eFDy-ZSPFDLOl_Giq31n2TBPoWQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCev5AgbbU5FZWn-ArryHHAw","UCev5AgbbU5FZWn-ArryHHAw","0","0","2020-07-19T16:55:19Z","2020-07-19T16:55:19Z","UgyfMoq9Zr_WcQ9BHF94AaABAg",NA,"tJvCygyNH4I"
"Catherine is a strong woman 🙏🙏🙏🙏🙏🙏🙏🙏😇😇😇😇😇","Tabitha Carrasco","https://yt3.ggpht.com/ytc/AAUvwnho3xfFW52eFDy-ZSPFDLOl_Giq31n2TBPoWQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCev5AgbbU5FZWn-ArryHHAw","UCev5AgbbU5FZWn-ArryHHAw","0","0","2020-07-19T16:54:12Z","2020-07-19T16:54:12Z","UgzJBlHoz0pv1Bq4hQ54AaABAg",NA,"tJvCygyNH4I"
"Catherine will always Look Beautiful and Adorable the way she Looks after her pregnancy 🥰😇😇😇💕💕💗😍❣️❣️❣️","Tabitha Carrasco","https://yt3.ggpht.com/ytc/AAUvwnho3xfFW52eFDy-ZSPFDLOl_Giq31n2TBPoWQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCev5AgbbU5FZWn-ArryHHAw","UCev5AgbbU5FZWn-ArryHHAw","0","1","2020-07-19T16:53:51Z","2020-07-19T16:53:51Z","UgxAIHhLzphEpY1gdrh4AaABAg",NA,"tJvCygyNH4I"
"SUBSCRlBE ...?","medina Mohmad","https://yt3.ggpht.com/ytc/AAUvwniYOgyiYZeOU_UPj4RRmX3--EaMk1-utsXV9vhL=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZTIFcroBIuTXzFwfAme8sg","UCZTIFcroBIuTXzFwfAme8sg","0","0","2020-07-19T15:38:05Z","2020-07-19T15:38:33Z","Ugw6MT3INWIc6kJS-ZF4AaABAg",NA,"tJvCygyNH4I"
"how is getting away from her vagina when he is apart of her being pregnant like what","Qui Ko","https://yt3.ggpht.com/ytc/AAUvwnjnOuZRbwljJHjaShMt8r2AMDIyz0pHoCn2yUkKBA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPjb3WozEgfnAyPj94kKKnw","UCPjb3WozEgfnAyPj94kKKnw","0","0","2020-07-19T13:28:14Z","2020-07-19T13:28:14Z","UgwsLOlYnpgK84-cbi94AaABAg",NA,"tJvCygyNH4I"
"Congratulations ... Catherine you looked very calm💪strength of a woman","Alice Mugo","https://yt3.ggpht.com/ytc/AAUvwni2qcqezvHAeEHHbh9xs5xz1TMuXrviP3wrZ4j4rw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCizR427sHyRlFGspWdJ6Bjg","UCizR427sHyRlFGspWdJ6Bjg","0","0","2020-07-19T13:04:43Z","2020-07-19T13:04:43Z","UgzQRW_FlILMusa8col4AaABAg",NA,"tJvCygyNH4I"
"I like how he put the camera down to get a good look","justina brokum","https://yt3.ggpht.com/ytc/AAUvwngF7s13pHYXiVDbSGgl5Y4edDEa5iK-NFYfbFamhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCen7iYAGGtJkY38-sdhcl3A","UCen7iYAGGtJkY38-sdhcl3A","0","0","2020-07-19T11:38:26Z","2020-07-19T11:38:26Z","UgweiD8vXvocHlVIrOd4AaABAg",NA,"tJvCygyNH4I"
"Austin is the definition of a good man","justina brokum","https://yt3.ggpht.com/ytc/AAUvwngF7s13pHYXiVDbSGgl5Y4edDEa5iK-NFYfbFamhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCen7iYAGGtJkY38-sdhcl3A","UCen7iYAGGtJkY38-sdhcl3A","0","0","2020-07-19T11:36:31Z","2020-07-19T11:36:31Z","UgwUWSJkS6woxF2ZCKh4AaABAg",NA,"tJvCygyNH4I"
"A boy? 🤔","Zdopt Girl","https://yt3.ggpht.com/ytc/AAUvwnho4_O7Nu-mwIPpqTfWwOmZ3IJLLfTzBmSzIYyG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpXNla-4UVX2375y_vfmltA","UCpXNla-4UVX2375y_vfmltA","0","1","2020-07-19T08:58:14Z","2020-07-19T08:58:14Z","UgyAj6X9ny44BQtbJvZ4AaABAg",NA,"tJvCygyNH4I"
"Ja7","Frode Strømme","https://yt3.ggpht.com/ytc/AAUvwnhkYAB3U5SRro-2KCFs_uM2AaTP5WjkIQrjrw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9syAl7zRQY4fTfcuLGPYDA","UC9syAl7zRQY4fTfcuLGPYDA","0","0","2020-07-19T08:26:43Z","2020-07-19T08:26:43Z","UgwZLxBke7DPrEx9uFt4AaABAg",NA,"tJvCygyNH4I"
":/ Austin was looking at himself the entire time.","Ana M","https://yt3.ggpht.com/ytc/AAUvwnhGo7hNn6XMKMvWofnoIjKJR8Wu_bbqp6ZBoLJH=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAydMRWO4HIY_jdXkRZIobQ","UCAydMRWO4HIY_jdXkRZIobQ","3","142","2020-07-19T08:19:39Z","2020-07-19T08:19:39Z","UgxtI0Iwl8xACsHxyqV4AaABAg",NA,"tJvCygyNH4I"
"I see nothing wrong with Austin in this video, all I see is him being happy, excited, nervous. Just to let y’all know he was looking at Catherine in the camera. And y’all out here saying “HELP HER” bitch if he can he would’ve the doctors got it, plus he was looking at the camera bc he was scared. He was also saying random shit bc he’s excited. CHILL MOTHERFUCKERS y’all just wanna bring down this beautiful family.","M4LIA JUNT1PER","https://yt3.ggpht.com/ytc/AAUvwnj7kisOfreZqnRRC2IN8KecEuXfoa2zvG6Q5mfroQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFKdMhQRUAjr9ilX-nWsvKA","UCFKdMhQRUAjr9ilX-nWsvKA","0","0","2020-07-19T08:03:28Z","2020-07-19T08:03:28Z","Ugx1XPeXmpk4y_yZxI94AaABAg",NA,"tJvCygyNH4I"
"Something this family won’t ever get:Birth control","Vielllaa","https://yt3.ggpht.com/ytc/AAUvwnjh7a5-MBxEvYQk7M1mnkbUkrtBardwMACF49UH=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAID6kFKjrA413uTCDoMpKA","UCAID6kFKjrA413uTCDoMpKA","0","0","2020-07-19T04:33:34Z","2020-07-19T04:33:34Z","UgwkY8dwyckWCbBW7754AaABAg",NA,"tJvCygyNH4I"
"The ace family is the best","Lindsay Lopez","https://yt3.ggpht.com/ytc/AAUvwngRbXHUnc1h6YmjIApXHWGhf7yM0aDU3_7l=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLqsg9eiLBL4FQouD2oX8YQ","UCLqsg9eiLBL4FQouD2oX8YQ","0","0","2020-07-19T01:08:04Z","2020-07-19T01:08:04Z","UgxBkztg_1yCn2DpVX54AaABAg",NA,"tJvCygyNH4I"
"Yall now need to make a new intro with the new baby in it!!","Karla Sanchez","https://yt3.ggpht.com/ytc/AAUvwnjJxLxnmOhTpE7FoBPGzpBxfA8KIpZVH-4zdB-6=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRRsrxxHUzjp0rAOUE1WqZA","UCRRsrxxHUzjp0rAOUE1WqZA","0","0","2020-07-18T23:42:32Z","2020-07-18T23:42:32Z","UgyJWNp7SESyNNetwAl4AaABAg",NA,"tJvCygyNH4I"
"I love the way he's struggling with her while she's giving birth","PPR Glock","https://yt3.ggpht.com/ytc/AAUvwng0E836snES1_RvJrOEtrmTCF-ZNmdHJrNEnWAE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0j9Z7SIKRKhoaAK9DqCRVg","UC0j9Z7SIKRKhoaAK9DqCRVg","0","4","2020-07-18T23:34:40Z","2020-07-18T23:34:40Z","UgzKer0bmqHUwpZpEm54AaABAg",NA,"tJvCygyNH4I"
"I love y’all i have been watching your videos since I was 4","Sharise Taylor","https://yt3.ggpht.com/ytc/AAUvwngIGVZOIe_YJa1w7q-YdgMVUwoZnm4WIbKW6Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYEo3h9DTVzf6uQoqWK0C9g","UCYEo3h9DTVzf6uQoqWK0C9g","0","0","2020-07-18T23:33:15Z","2020-07-18T23:33:15Z","Ugx3MNTwN8pU9mFoNyl4AaABAg",NA,"tJvCygyNH4I"
"Now they have to have another baby so Austin can actually watch lls 🤣🤣","kelly cardenas","https://yt3.ggpht.com/ytc/AAUvwniFtWCovYna3AqkfEEN2UUqx4WnSEzRPYWlJoncpw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiTXpOtXBBL3c-B3Y-IDj_g","UCiTXpOtXBBL3c-B3Y-IDj_g","0","0","2020-07-18T20:15:55Z","2020-07-18T20:15:55Z","Ugyq6Hfaq-b0LzqURPB4AaABAg",NA,"tJvCygyNH4I"
"I omost cryd","Adan Iniguez","https://yt3.ggpht.com/ytc/AAUvwnjXrt0Os5Y7BxLo8KOfg5axjkc7CHuRmNBXsFgL=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCU53SZgF2sJvj5zxLRC7eBw","UCU53SZgF2sJvj5zxLRC7eBw","0","0","2020-07-18T20:15:14Z","2020-07-18T20:15:14Z","UgxxcmR_rPrEGGM29Jd4AaABAg",NA,"tJvCygyNH4I"
"The way she said its only a vagina and a head","Jonathan Reyes","https://yt3.ggpht.com/ytc/AAUvwnjEtFS_uSRHVqPTA1CagwqoVH-rVFPqQya4Mg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcgDR337jxFK3kgSRwg_55g","UCcgDR337jxFK3kgSRwg_55g","0","0","2020-07-18T19:03:32Z","2020-07-18T19:03:32Z","UgyfXiliKQVt6JAK2-94AaABAg",NA,"tJvCygyNH4I"
"Shes gonna have a baby next year","meya","https://yt3.ggpht.com/ytc/AAUvwngMFXcE7GYp6mR3GHrCDgfPNK_cLleazjoJZVCg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtl9HUbz9BlXcrjgKoc8VEA","UCtl9HUbz9BlXcrjgKoc8VEA","0","1","2020-07-18T19:01:54Z","2020-07-18T19:01:54Z","UgyjPR1z5-ydpHgpYQB4AaABAg",NA,"tJvCygyNH4I"
"Wow! It's a boy, thanks for sharing, a new friend from the PHILIPPINES","maria teresa topacio","https://yt3.ggpht.com/ytc/AAUvwniZdn7qhkTnPQObvhYjnIducSCYhfku-oYnFyOeXg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW3n9s-d0qvSZKUlI6LUsJg","UCW3n9s-d0qvSZKUlI6LUsJg","0","0","2020-07-18T14:04:20Z","2020-07-18T14:04:20Z","Ugw430DnCuMuHHRUwI54AaABAg",NA,"tJvCygyNH4I"
"I can't believe people like this exist.. That poor kid's whole life is being documented. I remember thinking how unrealistic the Truman show movie was when I watched it, but here we are.","it’s zoe","https://yt3.ggpht.com/ytc/AAUvwngsnXoKuooEcS7xxkRCdU5D5HLXW3uUrGck-TgzVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRnGDfbh_AUbEWcbfUmikhw","UCRnGDfbh_AUbEWcbfUmikhw","1","87","2020-07-18T10:42:36Z","2020-07-18T10:42:36Z","Ugwzj-u9C4tTkqfQzB94AaABAg",NA,"tJvCygyNH4I"
"Pretend they thought it was a boy but it's actually a girl xd","roberto AlvArez","https://yt3.ggpht.com/ytc/AAUvwngXG_qi9te7iNzV4j15LpP2A7uEbSureKpFhPO_tA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRHvyX7GU6G9FQxkvwcssTg","UCRHvyX7GU6G9FQxkvwcssTg","0","0","2020-07-18T04:55:57Z","2020-07-18T04:55:57Z","UgwNvWVmD5lu2Wg1lEN4AaABAg",NA,"tJvCygyNH4I"
"Im go I g to have a baby brother to","Fernanda Alarcon-Garcia","https://yt3.ggpht.com/ytc/AAUvwngVKdMqdG5kgdGKgdy2ln7NmRFtEzzewNLYhA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7eVchyo8l_Oe19BVivtZag","UC7eVchyo8l_Oe19BVivtZag","0","2","2020-07-18T04:28:48Z","2020-07-18T04:28:48Z","UgzejWM_Yxu_O-ftFQF4AaABAg",NA,"tJvCygyNH4I"
"Y’all I couldn’t figure out where I know the doctors voice from and it just hit me that she was on dr. Phil","Bella Troy","https://yt3.ggpht.com/ytc/AAUvwniLzrTrGjr3fM1fpLtdMUl_t-WkFcOoGJhhOj13D-c=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7uDKTsY5FMEjjsAOj7ANuA","UC7uDKTsY5FMEjjsAOj7ANuA","0","0","2020-07-18T04:26:30Z","2020-07-18T04:26:30Z","Ugwh-nYPp9QimS0zwCN4AaABAg",NA,"tJvCygyNH4I"
"Austin smile omg at the camera at 12:51 while Catherine pushes will never not be the funniest thing ever😂","Lina Horn","https://yt3.ggpht.com/ytc/AAUvwnhXlVabsyPCRGXZAIbxKU1OG6I2VoYk-FMoLw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNLbTJBDtgHhci3CusCYm7Q","UCNLbTJBDtgHhci3CusCYm7Q","0","0","2020-07-18T02:34:02Z","2020-07-18T02:34:02Z","Ugz9EL9q004ju4boyIF4AaABAg",NA,"tJvCygyNH4I"
"aww 😊","Keiliana Bruno","https://yt3.ggpht.com/ytc/AAUvwnjJw6cggCzretb7IDfh7sVzYdMWJGesSej6xAXnjA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCODWvr7BwgB76m2_HBJK9rg","UCODWvr7BwgB76m2_HBJK9rg","0","0","2020-07-18T01:40:41Z","2020-07-18T01:40:41Z","UgxsY4xxef3ZG1oHIhl4AaABAg",NA,"tJvCygyNH4I"
"Austin was so happy that he cried but her she was like omg give me my baby I know what happy family there are I wanna be in there family 🥺","Official_avakin Lee","https://yt3.ggpht.com/ytc/AAUvwnjqFDmkjZOwZpJtG7KlAL-5rLx-q9B2ovHA4_AL=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7ziINyt4ej5LEORaAf-bpg","UC7ziINyt4ej5LEORaAf-bpg","0","0","2020-07-17T23:28:52Z","2020-07-17T23:28:52Z","Ugyxx6V5c_LfrCAqdY14AaABAg",NA,"tJvCygyNH4I"
"I didn’t even know she was pregnant... 😳","Yåzmína B","https://yt3.ggpht.com/ytc/AAUvwnjFRx9AC-qfapmv4c5IgLqXasyjyvT8bYKo3beI=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCL9BxWuLGtm91vXlmxMBJ4g","UCL9BxWuLGtm91vXlmxMBJ4g","0","14","2020-07-17T22:55:14Z","2020-07-17T22:55:14Z","UgzMk30CWDlkLau1hzx4AaABAg",NA,"tJvCygyNH4I"
"This is so weird omg. Why didnt he just give the camera to someone else or place it in a table recording the momento so that he could be more suportive to catherine rather than looking to a CAMARA instead of watching his son??? This is just not fine. My opinion, perhaps catherine didnt care.","Erica Bakal","https://yt3.ggpht.com/ytc/AAUvwngWAYm1NloezBkXNla40R903aNbF2cE76-lmWpW5Jc=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAk_kox4c3f_tw_P0MfiCcg","UCAk_kox4c3f_tw_P0MfiCcg","1","0","2020-07-17T22:11:31Z","2020-07-17T22:11:31Z","Ugxo0G6lIwog1UPgDqp4AaABAg",NA,"tJvCygyNH4I"
"That physic got god like powers 😂😂","Namjoonsecretbabymama","https://yt3.ggpht.com/ytc/AAUvwnhkwADK2A5-B0flxh8wVFFYA78JqzmZUQwEnlL-wA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKz_Ag-Sldtgo8OGvw3GBZw","UCKz_Ag-Sldtgo8OGvw3GBZw","0","1","2020-07-17T21:22:28Z","2020-07-17T21:22:28Z","Ugymk9taacs5C9125Bx4AaABAg",NA,"tJvCygyNH4I"
"I just kept smiling during the Flashback Part OMG i am just so happy for them 🥰😘😘😁","Sanaa Amjahad","https://yt3.ggpht.com/ytc/AAUvwniwna6qXgluWThxNixH92v9ZSMFVaSdwzMltQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9iOLi0WkMGJNMxtOzq98Xg","UC9iOLi0WkMGJNMxtOzq98Xg","0","5","2020-07-17T20:59:12Z","2020-07-17T20:59:12Z","Ugxhlm2Fy33oV09plVt4AaABAg",NA,"tJvCygyNH4I"
"ohhh how sweet is the doctor 😍 when Catherine said „I feel so ugly, I wanna wash my face and brush my teeth...“ and the doctor said „you remind me oft my 15 years old.....“ 😍😍🤗","Lisa Rm","https://yt3.ggpht.com/ytc/AAUvwnjoVO7q4pcaRXyO4LMjBRezoVnIQFslg3OsKz45AQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOoMqruP2S1YEJJJpzJ5GKQ","UCOoMqruP2S1YEJJJpzJ5GKQ","0","3","2020-07-17T20:06:11Z","2020-07-17T20:06:11Z","UgylShI_SaBPZFh6KnN4AaABAg",NA,"tJvCygyNH4I"
"wow and I‘m here since the beginning 🥰 the first video I saw of you guys was the teddybear prank Austin did on Catherine in the „small“ apartment when Elle was a baby 😋♥️ much love from germany 🌝","Lisa Rm","https://yt3.ggpht.com/ytc/AAUvwnjoVO7q4pcaRXyO4LMjBRezoVnIQFslg3OsKz45AQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOoMqruP2S1YEJJJpzJ5GKQ","UCOoMqruP2S1YEJJJpzJ5GKQ","0","1","2020-07-17T20:03:14Z","2020-07-17T20:03:14Z","UgxJTbOhgIsjjGnY2c14AaABAg",NA,"tJvCygyNH4I"
"Have sex again to have another child","Kevin smells Bad","https://yt3.ggpht.com/ytc/AAUvwnh4W7twMAeTJGU3ZtD3KZgfgjcSZVKYAMwF=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHnKcUcxSP6gAQukDex3rZA","UCHnKcUcxSP6gAQukDex3rZA","0","0","2020-07-17T18:33:17Z","2020-07-17T18:33:17Z","UgzQ6uyfrahuSTOQiSh4AaABAg",NA,"tJvCygyNH4I"
