"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"I Click view immediately after I receive this notification ❤️❤️❤️ thanks chloe so much for the amazing warming up before workout!!","Rachael Honey","https://yt3.ggpht.com/ytc/AAUvwniJmhcLL9DaAH26iNdNicNw9jpJIxiX4OJfWA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwy46q3aLjxyX-Bi6zN5GkA","UCwy46q3aLjxyX-Bi6zN5GkA","0","0","2020-05-08T13:00:36Z","2020-05-08T13:00:36Z","Ugz_0o_FAAdfZ0oVhpJ4AaABAg",NA,"-p0PA9Zt8zk"
"I LOVE YOU <333","mochi","https://yt3.ggpht.com/ytc/AAUvwngOnmG0h0N2XB7vsy8SLkCqmVuu7LhnB_q6SJ8Pxw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-pObM92eVTbfOvFXGfZNJg","UC-pObM92eVTbfOvFXGfZNJg","0","0","2020-05-08T13:00:28Z","2020-05-08T13:00:28Z","UgyXQFdBi_9uiYecIk54AaABAg",NA,"-p0PA9Zt8zk"
"omg im still early! hi chloe we love u sm! currently on day 19 of the 28 day flat tummy challenge and summer shred is definitely the next one me and my sister will try! stay safe and healthy chloe❤️❤️","Caecilia Laura","https://yt3.ggpht.com/ytc/AAUvwniEGNl8d1T3mX5WRGHwlPlvzlwpU0I79UouvSiG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPaXdf3bU8ews1i7m8UUiHg","UCPaXdf3bU8ews1i7m8UUiHg","0","0","2020-05-08T13:00:15Z","2020-05-08T13:00:15Z","UgwXubuKKdWYvSXKwsF4AaABAg",NA,"-p0PA9Zt8zk"
"I was going to start my working out, when I saw this ❤️","Pao Rc","https://yt3.ggpht.com/ytc/AAUvwnjw0MUBryD-XSqxBYvvroe2LXMMp_OVbuyBxJAJYA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-KKezvCqphBsm1k9rEUTKw","UC-KKezvCqphBsm1k9rEUTKw","0","0","2020-05-08T13:00:14Z","2020-05-08T13:00:14Z","Ugx37gUg7H2Ns-BFE4h4AaABAg",NA,"-p0PA9Zt8zk"
"Chloe is adorable 😌","shania williams","https://yt3.ggpht.com/ytc/AAUvwniz4xKAppwiq47jPvZe_UFDLu0zA4O3jKvfS9ljUw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCO3QgJP1istKq5051lVEI-Q","UCO3QgJP1istKq5051lVEI-Q","0","0","2020-05-08T13:00:05Z","2020-05-08T13:00:05Z","UgweAc4HlXxb-UF-iOV4AaABAg",NA,"-p0PA9Zt8zk"
"Woww I'm early!! Please give motivation cause I'm about to do the 2week shred challenge tomorrow","Rebekah Pearl","https://yt3.ggpht.com/ytc/AAUvwngXy_SEEJ71Q5on9kbKDsTadi0_QR-u7te_hchJsw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzw45LxnQ6eBH8TIJwIdTtg","UCzw45LxnQ6eBH8TIJwIdTtg","0","0","2020-05-08T13:00:04Z","2020-05-08T13:00:04Z","Ugw3yxkxzBOCELSo2M54AaABAg",NA,"-p0PA9Zt8zk"
"Next Content: Proper position of every exercise for the next video please? 
Like this if you agree with me :))","Harra May Husmillo","https://yt3.ggpht.com/ytc/AAUvwnjgThbrPym3X1NR-UfzXjSpYQDWezMbvpfjiOTGTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC71i5ewY-M9Lk-DyBDXdhcw","UC71i5ewY-M9Lk-DyBDXdhcw","0","0","2020-05-08T12:59:56Z","2020-05-08T12:59:56Z","UgxjG6OtcHXsPYm1IXZ4AaABAg",NA,"-p0PA9Zt8zk"
"Yay this is what I wished for!","Amit Amrosi","https://yt3.ggpht.com/ytc/AAUvwng5QA_OmPd-EirRptZwOggSOoTJ3M0dIeX7oe337Y8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpInHzgrBulYDvZnRQh04pg","UCpInHzgrBulYDvZnRQh04pg","0","0","2020-05-08T12:59:55Z","2020-05-08T12:59:55Z","UgyWao0DqUxZX4sxum94AaABAg",NA,"-p0PA9Zt8zk"
"loving the bgm","Sophia J Maheson","https://yt3.ggpht.com/ytc/AAUvwnhKcLdZXOBu2eMph_zeYxDhgqUS6fiycINeWmbYjA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcH4EZwlTvXQPmDjimvgsCw","UCcH4EZwlTvXQPmDjimvgsCw","0","0","2020-05-08T12:59:55Z","2020-05-08T12:59:55Z","Ugxs_3w4WiBePifGppV4AaABAg",NA,"-p0PA9Zt8zk"
"Convinced my boyfriend to start working out with me, and this series has come out at the best time!!! So excited to start this fitness journey (tone up and be healthier)... something I should’ve started at the beginning of quarantine 😂💕","Amanda Gaudet","https://yt3.ggpht.com/ytc/AAUvwnhV_sZdXb7fG9fX-pHlKdEHzSEJqm5Kn8MQp3AW=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZqVWREJJwHRhovhMM9Oy4A","UCZqVWREJJwHRhovhMM9Oy4A","1","0","2020-05-08T12:59:48Z","2020-05-08T12:59:48Z","Ugx9KZAjgjir2SDGwe94AaABAg",NA,"-p0PA9Zt8zk"
"I’m so excited to try this one out!!! I love you  ❤️","Melissa Fahed","https://yt3.ggpht.com/ytc/AAUvwnh5ItQBNbhK_bmlNgl1wOBf_PT5ZLejkIHUPw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQJUD2Lk6iOmY7zoTbAZ0Xg","UCQJUD2Lk6iOmY7zoTbAZ0Xg","0","0","2020-05-08T12:59:29Z","2020-05-08T12:59:29Z","Ugx_xs1xbxFYX6ncefB4AaABAg",NA,"-p0PA9Zt8zk"
"I just finished day 11 for the  Flat tummy challenge , am I gonna do this one even though I’m dying right now? Hell yeah!","Sophia Beltrán Puig","https://yt3.ggpht.com/ytc/AAUvwnjTyd7LxFSGTDJuasgyOLfw7YA4L__njJuxfD3y9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEYhGqvgN72luK_PtfetJ1w","UCEYhGqvgN72luK_PtfetJ1w","1","0","2020-05-08T12:59:04Z","2020-05-08T12:59:04Z","UgxKenx2kYEwLhzVNGJ4AaABAg",NA,"-p0PA9Zt8zk"
"The music is so wholesome 😊","Cadence V","https://yt3.ggpht.com/ytc/AAUvwnitcdzUhQmr-_IijpDhAB28L6DHMgqKL2VyQHjWPA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAbGARmlXVsjn0I2AfEsv7g","UCAbGARmlXVsjn0I2AfEsv7g","0","0","2020-05-08T12:58:46Z","2020-05-08T12:58:46Z","Ugzj8i_hGSn2DgL4yTF4AaABAg",NA,"-p0PA9Zt8zk"
"Love to Chloe. From INDIA <3","Shraddha sachan","https://yt3.ggpht.com/ytc/AAUvwniZ9m1G9DdODa0oAU9OHfN1XHqHbaUzImGWixgQFg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC8U5CGJnDTe1wc0fIJFx-cw","UC8U5CGJnDTe1wc0fIJFx-cw","0","0","2020-05-08T12:58:31Z","2020-05-08T12:58:31Z","UgyonMGM9svB98hxW8d4AaABAg",NA,"-p0PA9Zt8zk"
"me and my sister do your workouts every day, your an inspiration 💕","Sherco & Moonlight AJPW","https://yt3.ggpht.com/ytc/AAUvwnjyQ7oi3leSpcXKqgiHZEX0CtQGLkv0nEGihCNe=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpwT4D4HqybLsFm45dBdUKQ","UCpwT4D4HqybLsFm45dBdUKQ","0","0","2020-05-08T12:58:30Z","2020-05-08T12:58:30Z","UgzzZSNvcA0UnuQD7b54AaABAg",NA,"-p0PA9Zt8zk"
"Done! it is good for start :D","Plamena Koleva","https://yt3.ggpht.com/ytc/AAUvwnjvZCB1AyVtspQ_v7Ft7MQLJoaMqDWgUu948m2Vfw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXFcff-vfZO2AG9qyk7AHCQ","UCXFcff-vfZO2AG9qyk7AHCQ","0","1","2020-05-08T12:58:08Z","2020-05-08T12:58:08Z","Ugzm4LLu9p7xBgsVyA54AaABAg",NA,"-p0PA9Zt8zk"
"I LOVE YOU GIRL❤️ Your workouts made me proud of myself and made my life better 💖 I can't wait to do new summer shred workout! 💋","heyitslena","https://yt3.ggpht.com/ytc/AAUvwngUk6ppWlN98jPAGnOHN59HpF3Zcy7Q7Bdsgv3adQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXzuHC_KPiSSJw4nWsV60vw","UCXzuHC_KPiSSJw4nWsV60vw","0","0","2020-05-08T12:57:45Z","2020-05-08T12:57:45Z","Ugw0miSJROiTdujXO_F4AaABAg",NA,"-p0PA9Zt8zk"
"i got out of my bed to do this","Sam Elle","https://yt3.ggpht.com/ytc/AAUvwnjuYWlGDEzKSEYhIinrzJW4kvWqWuD6miPTCiYj=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCY-o6Ky0LF8qMxf6jeUJGwA","UCY-o6Ky0LF8qMxf6jeUJGwA","0","1","2020-05-08T12:57:29Z","2020-05-08T12:57:29Z","Ugx6rllCnimJXKvUA6B4AaABAg",NA,"-p0PA9Zt8zk"
"Before doing Chloe’s workouts I hated doing workouts, but now I’m so OBSESSED!!","Stella Mutoni","https://yt3.ggpht.com/ytc/AAUvwniWW0Iv990zTIo1IOOZQscqgm2dtEG8vloTGKUH=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClELyiUZ4_Au_-NOD7qZwow","UClELyiUZ4_Au_-NOD7qZwow","1","1","2020-05-08T12:57:29Z","2020-05-08T12:57:29Z","Ugys1R9ddzTJA3JZfFd4AaABAg",NA,"-p0PA9Zt8zk"
"Ooo cute new outfit 😆💖","Amethyst Speaker","https://yt3.ggpht.com/ytc/AAUvwngjTN5rrznqdgGjB3q45KM3eBFYyRxXvk4fKsFc=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1tyT95J01oC7xe6aLD-fEw","UC1tyT95J01oC7xe6aLD-fEw","1","0","2020-05-08T12:57:11Z","2020-05-08T12:57:11Z","Ugz4DHe_EbMGV0JaGaZ4AaABAg",NA,"-p0PA9Zt8zk"
"I swear after quarantine .. I would be more confident about my body because of her 
Love you chloe ♡♡","Crazy Subu","https://yt3.ggpht.com/ytc/AAUvwnia5OvCa6hY3VzJMPwngH8rHntkJvr1HnC7-SuG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC59WTpkfyEvCNVX62Qo7l_g","UC59WTpkfyEvCNVX62Qo7l_g","0","0","2020-05-08T12:57:09Z","2020-05-08T12:57:09Z","UgwfeSdr4FxHme_aoad4AaABAg",NA,"-p0PA9Zt8zk"
"i really enjoy and love the song choice😊","Jessica Pablico","https://yt3.ggpht.com/ytc/AAUvwnhsdSVXWxd3M5sFyuAyRgZVG_Q_Sj9soQ68L87R=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6aydjCvKnhIehHipqJJK3Q","UC6aydjCvKnhIehHipqJJK3Q","0","0","2020-05-08T12:57:08Z","2020-05-08T12:57:37Z","Ugx2ySi7WPtiHTNylTR4AaABAg",NA,"-p0PA9Zt8zk"
"Hi Ms. Chloe, Can you also do a cool down warm up?? Hopeyou see my comment. Thanks 😊. By the way Im recent fan here ❤❤","Paula Angulo","https://yt3.ggpht.com/ytc/AAUvwnj3ghJ9-lFxZWQnWm6_v3ZXMGNuSxG8ItE_4w0J9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCu9fXbCyHAOIQrArAnT0DA","UCCu9fXbCyHAOIQrArAnT0DA","0","0","2020-05-08T12:56:58Z","2020-05-08T12:56:58Z","UgxpUhhiA5pVTldWvzl4AaABAg",NA,"-p0PA9Zt8zk"
"I love you Chloe:))) Kissing you:))))","Queen Sweet Girl","https://yt3.ggpht.com/ytc/AAUvwnjwU1Hv4a33Aj-1rSaIY324M6xipIO1zg0omF7_7Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCs7spvCbE_FTal4Vcqa-iVw","UCs7spvCbE_FTal4Vcqa-iVw","0","0","2020-05-08T12:56:32Z","2020-05-08T12:56:32Z","UgyE-G1FvCt2K6xqyvF4AaABAg",NA,"-p0PA9Zt8zk"
"I love the music! It's so cute but chloe is cuter","Jennifer Coleman","https://yt3.ggpht.com/ytc/AAUvwniIlI2HAir9M9rJ1qojhw9kcH-SRv2Kdfq5DIDJCQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdaT4tIb8tb148aZKPgA4WA","UCdaT4tIb8tb148aZKPgA4WA","0","0","2020-05-08T12:56:13Z","2020-05-08T12:56:13Z","UgxJ3F6e3U0Q9kmCnd54AaABAg",NA,"-p0PA9Zt8zk"
"This is what I need to start the 2 weeks shred💞","KC Angela Viduya","https://yt3.ggpht.com/ytc/AAUvwngTTXRH0_FvXlb6wOVOOsLEubU_tDwjSmbNHTrgMQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCr-M1nXVK7GZcqLtj4Wasjw","UCr-M1nXVK7GZcqLtj4Wasjw","0","0","2020-05-08T12:55:48Z","2020-05-08T12:55:48Z","UgwgiIZ5iWC6xjpZSN54AaABAg",NA,"-p0PA9Zt8zk"
"Yes!!! A new warmup routine!! I’ve been doing the only other warmup video with my workouts","Mallie Yang","https://yt3.ggpht.com/ytc/AAUvwniH9iS0dCpucfG-ctBKqjYaEUdc6xruojzhu2Hi9K4=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCf0Yf10uh7MaT06oLsJUBPQ","UCf0Yf10uh7MaT06oLsJUBPQ","0","0","2020-05-08T12:55:46Z","2020-05-08T12:55:46Z","UgxZytO0jYhBD7MT6S54AaABAg",NA,"-p0PA9Zt8zk"
"I seriously love you so much🥺💘💘💘thank you","Jiminshimybb","https://yt3.ggpht.com/ytc/AAUvwnjxbsM24unB6njpfeMXfGKtsfAg-ji7hMjqLfsZiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCR5mCTV3bW9VURBGTyr18xA","UCR5mCTV3bW9VURBGTyr18xA","0","0","2020-05-08T12:55:41Z","2020-05-08T12:55:41Z","Ugy39d7wCZv_1IeIN9t4AaABAg",NA,"-p0PA9Zt8zk"
"HAHAHA my girl deleted the up and down plank from the inchworm 🤩🤩","veera liski","https://yt3.ggpht.com/ytc/AAUvwniamzkZs_MCW4Oac_PNi1uJjZ7u0fQrxys04wBs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKsjh_Ei1NGIxZKe4vbAxKg","UCKsjh_Ei1NGIxZKe4vbAxKg","0","0","2020-05-08T12:55:40Z","2020-05-08T12:55:40Z","UgwnufDS-jY1hgg_4WN4AaABAg",NA,"-p0PA9Zt8zk"
"I love how all her workout clothes match it's so satisfying😂😂","KateNotCatherine!!!","https://yt3.ggpht.com/ytc/AAUvwni9bi8S63w-TnmfFU6gcD2xgw4fpq7EBokIhAuRyg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCn_KY0D0LOhPe6zVD4pinCg","UCn_KY0D0LOhPe6zVD4pinCg","0","3","2020-05-08T12:55:26Z","2020-05-08T12:55:26Z","Ugzo6iaDyxJ2PA-xLol4AaABAg",NA,"-p0PA9Zt8zk"
"Hi Ms. Chloe Ting! Thank you so much for being such an inspiration every time I am doing  workout routine (hourglass program). Can't wait for more videos to be uploaded :)) Keep safe!","Harra May Husmillo","https://yt3.ggpht.com/ytc/AAUvwnjgThbrPym3X1NR-UfzXjSpYQDWezMbvpfjiOTGTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC71i5ewY-M9Lk-DyBDXdhcw","UC71i5ewY-M9Lk-DyBDXdhcw","0","0","2020-05-08T12:54:57Z","2020-05-08T12:54:57Z","Ugz4DWAL-6ybmGmdidl4AaABAg",NA,"-p0PA9Zt8zk"
"Chloe is the best!!!!!!!!!!!!!!!!!!!!! ¡!!!!!!!!!!!!!!!!!","Alaba J","https://yt3.ggpht.com/ytc/AAUvwnhrkBND2Ok8-IE6KnI9gRUzQ3cdXSdpCAyxpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLSDSii-mbyl2QAacTbgCDQ","UCLSDSii-mbyl2QAacTbgCDQ","0","1","2020-05-08T12:54:54Z","2020-05-08T12:54:54Z","UgwCZgRXczvnh97Kj9N4AaABAg",NA,"-p0PA9Zt8zk"
"chloe always knows exactly what i need and I'm shocked. love you so much!!","The Musicelle Cat","https://yt3.ggpht.com/ytc/AAUvwnj0NQsoBxyI12gmSpOOZ67Py2i1AE_GljRbWdWm=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNktl7GDOyCynFex6nDbJyw","UCNktl7GDOyCynFex6nDbJyw","0","0","2020-05-08T12:54:44Z","2020-05-08T12:54:44Z","UgxGWBK_4YJVCno9gPR4AaABAg",NA,"-p0PA9Zt8zk"
"Yasss! clicked right away and downloaded the vid cause I really needed this... Thank you chloe 💙 you're a lifesaver..","Michelle Carillaga","https://yt3.ggpht.com/ytc/AAUvwnglgfzbGDSUhI4VkYMa3t6eBQn4MPWJnb5py-KN=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCL8AF5mkaWQF1_YFetFKprw","UCL8AF5mkaWQF1_YFetFKprw","0","0","2020-05-08T12:54:36Z","2020-05-08T12:54:36Z","UgyN_ciwRTn66xIiHH14AaABAg",NA,"-p0PA9Zt8zk"
"Earlier when i woke up,i kinda don't feel motivated but i still finished it,and when i was infront of the mirror checking myself out i saw a line on the middle every time i exhale,i got a little excited which cause me to finish the 2 weeks abs challange 

BTW i'm on my way to day 4 which is tomorrow","Nathalie Claire","https://yt3.ggpht.com/ytc/AAUvwnj_EDikpE5wSa20NwinKBP4nbkBb_dook1GdlgZ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCmvPgFHqV2YwangaAci7pPQ","UCmvPgFHqV2YwangaAci7pPQ","0","0","2020-05-08T12:54:36Z","2020-05-08T12:54:36Z","Ugxj1OnQZJ8T4rUdBwB4AaABAg",NA,"-p0PA9Zt8zk"
"you would be an amazing trainner 🥺🥺❤️","Fire Fernandez","https://yt3.ggpht.com/ytc/AAUvwnj8Ryrvov7hpsq5wFSm3HYIWq2dcAB3395YiP2q3A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIdxjtbFlCgWkxiWWwGPILA","UCIdxjtbFlCgWkxiWWwGPILA","0","0","2020-05-08T12:54:34Z","2020-05-08T12:54:34Z","UgzJAsvXFX86D9j224V4AaABAg",NA,"-p0PA9Zt8zk"
"Just in time for my morning work out! 😊❤️ Thank you for helping me get in shape you are very appreciated Chloe!! 💕","Jazmine Amador","https://yt3.ggpht.com/ytc/AAUvwnjzTY7KIOc1AWeWXUeFMbVVjlWlA87Di6lWZXMq=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkDKFsN4el8BC_3Zyz4j0cw","UCkDKFsN4el8BC_3Zyz4j0cw","0","0","2020-05-08T12:54:30Z","2020-05-08T12:54:30Z","UgwZeGoUH_X-x3_X8AR4AaABAg",NA,"-p0PA9Zt8zk"
"Hey Chloe! I have a question, should I make your new program if I’m trying to gain weight? As I see that it says “weight loss” in the description but it also has some workouts to tone up, I don’t know what to do 🤔
Thank you for your dedication btw, you’re changing the life of many people! ❤️❤️","Malena SM","https://yt3.ggpht.com/ytc/AAUvwnjt8cCefzPcVzzPXXlzWF1c4unp12nPX3xlDqEUig=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCl_TqkDOHnkaz6aIeUkQShw","UCl_TqkDOHnkaz6aIeUkQShw","0","0","2020-05-08T12:54:30Z","2020-05-08T12:54:30Z","UgyB-Sp_f0jSO_nvqIZ4AaABAg",NA,"-p0PA9Zt8zk"
"Thank you! I always get confused about what kind of Warm Ups should i do. Doing this from now on!!","Sara SM","https://yt3.ggpht.com/ytc/AAUvwnjB_PnE43boOQ9TOZeLxq_vCkAeWDj9sFF2_geBKg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC62Y69fCbb28czGwW3nhejA","UC62Y69fCbb28czGwW3nhejA","0","0","2020-05-08T12:54:28Z","2020-05-08T12:54:28Z","UgwiJgQQ1Ct_ygp7b5Z4AaABAg",NA,"-p0PA9Zt8zk"
"Yassss Thank You so much Luv yaaa","Axia Pom","https://yt3.ggpht.com/ytc/AAUvwni0vZ9t7ccQD5pUkkGw-ZJFohEgWIjioKOjvw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5CpuWDoiHeyH5D-RXmIxuQ","UC5CpuWDoiHeyH5D-RXmIxuQ","0","0","2020-05-08T12:54:22Z","2020-05-08T12:54:22Z","UgyQDqFyGN7Eo_g-UWR4AaABAg",NA,"-p0PA9Zt8zk"
"Im currently scrolling Chloe Ting's Program website because im confused what to do for this week, the summer shred or the 2 weeks shred ? 😕 coz sooner we will be having work from home and i want to suit it to a very good sched in the morning.🤗 thankie for this warm up! ❤","Angelica A. Igup","https://yt3.ggpht.com/ytc/AAUvwniT2vmWq0COMvJ7X5w0mFXeSljBFLPf_osgxHSw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC8VUXvsPVDT2gH-mBnTsmqA","UC8VUXvsPVDT2gH-mBnTsmqA","2","0","2020-05-08T12:54:07Z","2020-05-08T12:54:07Z","UgxGV6AeWTJ-5uS0nsV4AaABAg",NA,"-p0PA9Zt8zk"
"your the best !!!!","Fire Fernandez","https://yt3.ggpht.com/ytc/AAUvwnj8Ryrvov7hpsq5wFSm3HYIWq2dcAB3395YiP2q3A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIdxjtbFlCgWkxiWWwGPILA","UCIdxjtbFlCgWkxiWWwGPILA","0","0","2020-05-08T12:54:06Z","2020-05-08T12:54:06Z","UgwkK-mFF5OFMxqrCn54AaABAg",NA,"-p0PA9Zt8zk"
"Is no one gonna talk about how cute the marching was...","Izzy B","https://yt3.ggpht.com/ytc/AAUvwnjw9MaKquFPDdp5Svt9bdEFIHTNf9vc3qq7OPFSXA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzuHSR9nRviyInBl_U2EiVw","UCzuHSR9nRviyInBl_U2EiVw","22","4521","2020-05-08T12:53:58Z","2020-05-08T12:53:58Z","Ugw7DzmYFHU9jvOH1F14AaABAg",NA,"-p0PA9Zt8zk"
"thank you so much chloe your my number 1 workout trainor love you🥰🥰😘😘😘","Support Donator","https://yt3.ggpht.com/ytc/AAUvwngbM5V1ee4vTDGeLSRZa489dGcLOh7d__FysZZabg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCj-wZrsSDYiNAf73zRtlM4Q","UCj-wZrsSDYiNAf73zRtlM4Q","0","0","2020-05-08T12:53:45Z","2020-05-08T12:53:45Z","UgyPBaBQT5nGL-wgq-t4AaABAg",NA,"-p0PA9Zt8zk"
"I cleaned up my grannys old house so that I could do Chloe's workout there. Yes, I'm that embarrassed 🤭🤦","Rozen Dragon","https://yt3.ggpht.com/ytc/AAUvwng0-LXTidaGpWI_vN4d6apJ-zUC9viQutuLuRVhKw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIafFT6TFrwlPuvXi2tDfgQ","UCIafFT6TFrwlPuvXi2tDfgQ","0","1","2020-05-08T12:53:44Z","2020-05-08T12:53:44Z","UgzS_P26-0KTJ7F0VRV4AaABAg",NA,"-p0PA9Zt8zk"
"HIII CHLOOEEEEE","_SUHARMY_","https://yt3.ggpht.com/ytc/AAUvwni6G49H5-dHYEOwD5tZYiF9za5OsgeZFq2txVHcrQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKaevDBYZejMKOB5BjugKHQ","UCKaevDBYZejMKOB5BjugKHQ","0","0","2020-05-08T12:53:43Z","2020-05-08T12:53:43Z","Ugzkc-LoNmUne5Ejb0Z4AaABAg",NA,"-p0PA9Zt8zk"
"I already did my workouts today, but I'll do this from tomorrow on uwu","lina uwu","https://yt3.ggpht.com/ytc/AAUvwngDOovnIKQY9OXyEzme0WslnvqTS7qHPMuu0ykA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCc-kRg9H5n3lD_TKxoXwJ_w","UCc-kRg9H5n3lD_TKxoXwJ_w","0","0","2020-05-08T12:53:31Z","2020-05-08T12:54:19Z","UgxbAWSd8RUEwyqVVIF4AaABAg",NA,"-p0PA9Zt8zk"
"Love you chloee!! Thank you so much for the free workout programs 💙 I’m currently doing your shred program everyday with my sister during quarantine and it actually feels like we’re being quarantined together with you! 💕☺️☺️","Anna Teo","https://yt3.ggpht.com/ytc/AAUvwnh8LIMiwffgf_RNgryPVuggosdBJBI5-3gW9dWNZA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaqzwQzk_XF8jTSFZmNm-ZQ","UCaqzwQzk_XF8jTSFZmNm-ZQ","2","0","2020-05-08T12:53:23Z","2020-05-08T12:53:23Z","UgytNwqrBmCljkAKkzN4AaABAg",NA,"-p0PA9Zt8zk"
"Great!!! Another warm up routine :) I’ll be able to switch it with your first one, thanks Chloe 👍☺️ do you think you could make a second stretch routine that is twice as long as the one you already have?","Maelysia","https://yt3.ggpht.com/ytc/AAUvwnipKIXzkwy_OLXekaNR6V0qaDlAvGlFaK9SDQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC17e0-GF5XBnNa48DGNBw6w","UC17e0-GF5XBnNa48DGNBw6w","0","0","2020-05-08T12:53:05Z","2020-05-08T12:53:05Z","UgyEAbnFcxu0nfYVVT94AaABAg",NA,"-p0PA9Zt8zk"
"Chloe u  literally have the best workout routines thank you for making me productive during quarantine 🥰","Subramanian Chokkalingam","https://yt3.ggpht.com/ytc/AAUvwngjzdXEuuhf85APXMpGQ2g6iOgKtMKICroMfw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQ1M9Tp7J4F6JALniXjjhOw","UCQ1M9Tp7J4F6JALniXjjhOw","0","0","2020-05-08T12:53:03Z","2020-05-08T12:53:03Z","UgzL7V41mWmjafg-J554AaABAg",NA,"-p0PA9Zt8zk"
"*me finding this video bc i was looking up one of her workouts and realizing i was early* 😳","hee hee","https://yt3.ggpht.com/ytc/AAUvwni3s1uTsfoYJSWSYHqryBimhqdpJF49XXhWanC7Xyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4zsId8ZyT9904QyLUMOxKA","UC4zsId8ZyT9904QyLUMOxKA","0","1","2020-05-08T12:53:02Z","2020-05-08T12:53:02Z","Ugz8kfaw5wBEfWOTycp4AaABAg",NA,"-p0PA9Zt8zk"
